014054262	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014054293	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014054318	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014054426	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014054490	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014054505	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055254	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055304	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055312	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055321	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055658	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055705	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055721	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055735	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014055753	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014058089	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014058147	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014058156	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014058316	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014058513	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014099976	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014101629	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014101664	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014275229	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014308364	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014313115	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
014466485	=STA ## $bPreliminary Record	=STA ## $aSUPPRESSED$bPreliminary record
015330439	=STA ## $aSUPPRESSED	=STA ## $aSUPPRESSED$bunable to determine reason for suppression
016892929	=STA ## $aSUPPRESSED$bAcquisitions purposes only	=STA ## $aSUPPRESSED$bAcquisitions use only
017873807	=STA ## $aSUPPRESSED$bVoluntary Deposit	=STA ## $aSUPPRESSED$bVDEP
017873964	=STA ## $aSUPPRESSED$bVoluntary Deposit	=STA ## $aSUPPRESSED$bVDEP
017909202	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909210	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909222	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909232	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909238	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909271	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909280	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909285	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909299	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909301	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909303	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909314	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909320	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909325	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
017909335	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
018004277	=STA ## $aSUPPRESSED$bVoluntary Deposit	=STA ## $aSUPPRESSED$bVDEP
018375210	=STA ## $aSUPPRESSED$bAcquisitions only	=STA ## $aSUPPRESSED$bAcquisitions use only
018484815	=STA ## $aSUPPRESSED$bAcquisitions only	=STA ## $aSUPPRESSED$bAcquisitions use only
018623062	=STA ## $aSUPPRESSED$bVoluntary deposit	=STA ## $aSUPPRESSED$bVDEP
018673042	=STA ## $aSUPPRESSED$bAcqisitions use only	=STA ## $aSUPPRESSED$bAcquisitions use only
018822421	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
018822437	=STA ## $aSUPPRESSED$bvdep	=STA ## $aSUPPRESSED$bVDEP
019362530	=STA ## $aSUPPRESSED$bFor Acquisitions Use only	=STA ## $aSUPPRESSED$bAcquisitions use only
019405186	=STA ## $aSUPPRESSED$bFor Acquisitions Use only.	=STA ## $aSUPPRESSED$bAcquisitions use only
019547748	=STA ## $aSUPPRESSED$bVoluntary Deposit	=STA ## $aSUPPRESSED$bVDEP
019551435	=STA ## $aSUPPRESSED$bVoluntary Deposit	=STA ## $aSUPPRESSED$bVDEP
020499997	=STA ## $aSUPPRESSED$bVoluntary deposit	=STA ## $aSUPPRESSED$bVDEP
020500151	=STA 1# $aSUPPRESSED$bAcquisitions use only	=STA ## $aSUPPRESSED$bAcquisitions use only
020829833	=STA ## $aSUPPRESSED$b20220512	=STA ## $aSUPPRESSED$bunable to determine reason for suppression
021049545	=STA ## $aSUPPRESSED$bAcqusiitons record	=STA ## $aSUPPRESSED$bAcquisitions use only
021196889	=STA ## $aSUPPRESSED$bAcquisition record	=STA ## $aSUPPRESSED$bAcquisitions use only
